chrom	start	end
chr1	10008788	10008988
chr1	13780015	13780215
chr1	21154817	21155017
chr1	21522071	21522271
chr1	36269533	36269733
chr1	39993451	39993651
chr1	57220616	57220816
chr1	64079069	64079269
chr1	67223796	67223996
chr1	70997593	70997793
chr1	79712054	79712254
chr1	84677955	84678155
chr1	89443687	89443887
chr1	89621548	89621748
chr1	91938520	91938720
chr1	94269513	94269713
chr1	98058958	98059158
chr1	120587282	120587482
chr1	121289801	121290001
chr1	132814831	132815031
chr1	133277090	133277290
chr1	134910114	134910314
chr1	135637641	135637841
chr1	149956219	149956419
chr1	151293698	151293898
chr1	151499219	151499419
chr1	153490939	153491139
chr1	155069828	155070067
chr1	159553292	159553492
chr1	159816507	159816707
chr1	164397771	164397971
chr1	168380102	168380302
chr1	172325696	172325896
chr1	179586185	179586385
chr1	179650182	179650382
chr1	183640511	183640711
chr1	191104266	191104466
chr1	193376315	193376515
chr10	11270780	11270980
chr10	19511302	19511502
chr10	23150116	23150316
chr10	41042450	41042650
chr10	42491289	42491489
chr10	58908499	58908699
chr10	60026821	60027021
chr10	60046863	60047063
chr10	71216081	71216281
chr10	77301024	77301224
chr10	80131985	80132185
chr10	80859254	80859454
chr10	80898113	80898313
chr10	81474168	81474368
chr10	88501444	88501644
chr10	90308157	90308357
chr10	92358540	92358740
chr10	94149043	94149243
chr10	95175278	95175478
chr10	108110522	108110722
chr10	119610563	119610763
chr10	119805749	119805949
chr10	121288167	121288367
chr10	121410847	121411047
chr10	122716985	122717185
chr10	122883664	122883864
chr11	4975472	4975672
chr11	12025476	12025678
chr11	13947534	13947734
chr11	16514165	16514365
chr11	21614627	21614827
chr11	31614101	31614301
chr11	32026398	32026598
chr11	33798215	33798429
chr11	35986527	35986727
chr11	36927284	36927484
chr11	44341021	44341221
chr11	46025998	46026198
chr11	52359005	52359205
chr11	53993946	53994146
chr11	61029176	61029376
chr11	66498353	66498553
chr11	67104894	67105094
chr11	70253641	70253841
chr11	75796143	75796343
chr11	79090372	79090572
chr11	82765300	82765500
chr11	85642860	85643060
chr11	92217600	92217800
chr11	95003843	95004043
chr11	97433210	97433410
chr11	97450520	97450720
chr11	97567681	97567881
chr11	97590524	97590724
chr11	100715419	100715619
chr11	100829844	100830044
chr11	101178180	101178380
chr11	102438871	102439071
chr11	102981566	102981766
chr11	103886019	103886219
chr11	109288318	109288518
chr11	115799477	115799677
chr11	117174002	117174202
chr11	119210240	119210440
chr11	120550154	120550354
chr11	120634890	120635090
chr12	3356983	3357183
chr12	12107088	12107288
chr12	20228819	20229019
chr12	33592898	33593221
chr12	33961816	33962016
chr12	35205450	35205650
chr12	41593512	41593712
chr12	54449836	54450036
chr12	76945118	76945318
chr12	79933833	79934033
chr12	80168082	80168282
chr12	80168530	80168730
chr12	80261027	80261227
chr12	81747737	81747937
chr12	82286960	82287160
chr12	85218482	85218682
chr12	91421177	91421377
chr12	99298293	99298493
chr12	99880863	99881063
chr12	100508962	100509162
chr12	100521020	100521220
chr12	100908740	100908940
chr12	103008318	103008518
chr12	108380171	108380371
chr12	110592438	110592638
chr12	112237029	112237229
chr12	117721674	117721874
chr13	6919704	6919904
chr13	12173935	12174135
chr13	13797520	13797720
chr13	43740050	43740413
chr13	46024760	46024960
chr13	47262969	47263169
chr13	49145493	49145693
chr13	49320871	49321071
chr13	49360711	49360911
chr13	52327064	52327264
chr13	54979610	54979810
chr13	55415226	55415426
chr13	60610564	60610764
chr13	69685759	69685959
chr13	71958183	71958383
chr13	96373436	96373636
chr13	97775138	97775338
chr13	99501504	99501704
chr13	101237934	101238134
chr13	105911418	105911618
chr13	106905204	106905404
chr13	108298324	108298524
chr14	8012283	8012483
chr14	13750058	13750258
chr14	29892050	29892250
chr14	30688335	30688535
chr14	36616400	36616600
chr14	41008324	41008524
chr14	41088884	41089084
chr14	46172663	46172863
chr14	49171543	49171743
chr14	50421185	50421385
chr14	56639882	56640082
chr14	66077852	66078052
chr14	66320394	66320594
chr14	66837717	66837917
chr14	70630143	70630343
chr14	76744747	76744947
chr14	103729444	103729644
chr14	105277316	105277516
chr14	114025715	114025915
chr14	121711635	121711835
chr15	12630129	12630329
chr15	28399102	28399302
chr15	38990082	38990282
chr15	51790066	51790270
chr15	56225247	56225447
chr15	58193068	58193268
chr15	59567359	59567559
chr15	68194675	68194875
chr15	74565804	74566004
chr15	79422589	79422789
chr15	80292180	80292380
chr15	82927246	82927446
chr15	83601124	83601324
chr15	86039212	86039412
chr15	97287204	97287404
chr15	97517822	97518022
chr15	97658594	97658862
chr15	98692547	98692747
chr15	98719747	98719947
chr15	99025578	99025778
chr15	101260634	101260834
chr15	102107010	102107210
chr16	7937244	7937444
chr16	10484033	10484233
chr16	11529904	11530104
chr16	12238925	12239125
chr16	12304338	12304538
chr16	13396865	13397065
chr16	17758784	17758984
chr16	29336440	29336640
chr16	30059536	30059736
chr16	30458575	30458775
chr16	41682770	41682970
chr16	43978890	43979090
chr16	45094495	45094695
chr16	48641471	48641671
chr16	52218180	52218380
chr16	59559501	59559701
chr16	59604554	59604754
chr16	70585875	70586075
chr16	76202254	76202454
chr16	91047770	91047970
chr16	91172809	91173009
chr16	91539056	91539256
chr16	92349038	92349238
chr16	92788479	92788679
chr16	94696357	94696557
chr17	7130769	7130969
chr17	12557408	12557608
chr17	12963346	12963546
chr17	15408966	15409166
chr17	21383884	21384084
