chrom	start	end
chr1	12683576	12683776
chr1	13846712	13846912
chr1	17155326	17155526
chr1	19826489	19826689
chr1	20787095	20787295
chr1	23977730	23977930
chr1	24611452	24611652
chr1	24612972	24613172
chr1	24616046	24616255
chr1	30419769	30419969
chr1	32773599	32773799
chr1	35403444	35403644
chr1	36548459	36548659
chr1	37608478	37608678
chr1	37666831	37667031
chr1	37742654	37742854
chr1	37743170	37743370
chr1	37965702	37965902
chr1	38503560	38503760
chr1	38658032	38658232
chr1	38749646	38749846
chr1	40066235	40066435
chr1	40943196	40943396
chr1	42630089	42630289
chr1	43615898	43616098
chr1	45466817	45467017
chr1	46204820	46205020
chr1	47725038	47725238
chr1	51297724	51297924
chr1	51747603	51747803
chr1	52243210	52243410
chr1	54965708	54965908
chr1	56236764	56236964
chr1	56984542	56984742
chr1	58117977	58118177
chr1	59449388	59449588
chr1	61142006	61142206
chr1	61301098	61301298
chr1	62292324	62292524
chr1	62795685	62795885
chr1	63248836	63249036
chr1	65775160	65775360
chr1	70031723	70031923
chr1	72833581	72833781
chr1	73850444	73850644
chr1	74106383	74106583
chr1	74193063	74193263
chr1	74782724	74782924
chr1	75423505	75423705
chr1	75888610	75888810
chr1	77168334	77168534
chr1	77505603	77505803
chr1	77506074	77506274
chr1	77521385	77521585
chr1	78571005	78571205
chr1	80245718	80245918
chr1	82105670	82105870
chr1	88275042	88275242
chr1	88303253	88303453
chr1	88370675	88370875
chr1	88840139	88840339
chr1	88962800	88963000
chr1	89454081	89454281
chr1	89471486	89471686
chr1	89751132	89751356
chr1	89767007	89767207
chr1	90208231	90208431
chr1	90221732	90221932
chr1	92286340	92286540
chr1	94408393	94408593
chr1	98099226	98099426
chr1	105357792	105357992
chr1	107221120	107221320
chr1	114850069	114850269
chr1	118936145	118936345
chr1	119194664	119194864
chr1	120007972	120008172
chr1	120739470	120739670
chr1	123907593	123907793
chr1	125700024	125700224
chr1	125979584	125979798
chr1	126752828	126753028
chr1	127188550	127188750
chr1	128814461	128814661
chr1	129473479	129473679
chr1	131010218	131010418
chr1	131112972	131113172
chr1	131506076	131506276
chr1	131720433	131720633
chr1	131972504	131972704
chr1	132366376	132366576
chr1	132818459	132818659
chr1	132917623	132917823
chr1	132940516	132940716
chr1	133329713	133329913
chr1	133437944	133438144
chr1	133500966	133501166
chr1	133747512	133747712
chr1	133793347	133793547
chr1	133961792	133961992
chr1	135186523	135186723
chr1	135260778	135260978
chr1	135562327	135562527
chr1	136356682	136356882
chr1	136662353	136662553
chr1	136784326	136784526
chr1	138041439	138041639
chr1	139090808	139091008
chr1	150570286	150570486
chr1	150861878	150862078
chr1	151046397	151046597
chr1	152077322	152077522
chr1	152578337	152578537
chr1	152669038	152669238
chr1	153014206	153014406
chr1	153125483	153125683
chr1	154070016	154070216
chr1	154306855	154307055
chr1	154785363	154785563
chr1	155085583	155085783
chr1	155427263	155427463
chr1	155551755	155551955
chr1	156066466	156066666
chr1	156091599	156091799
chr1	157038249	157038449
chr1	157592200	157592400
chr1	161269025	161269225
chr1	163908506	163908706
chr1	165175816	165176016
chr1	165662814	165663014
chr1	165786317	165786517
chr1	167733643	167733843
chr1	167761410	167761610
chr1	168163636	168163885
chr1	168330164	168330364
chr1	168342011	168342211
chr1	169027799	169027999
chr1	172466152	172466352
chr1	177331230	177331430
chr1	178153112	178153312
chr1	179452194	179452394
chr1	181411079	181411279
chr1	182429933	182430133
chr1	184334974	184335174
chr1	185047716	185047916
chr1	187706130	187706330
chr1	188186490	188186706
chr1	188755207	188755407
chr1	189495023	189495223
chr1	189718415	189718615
chr1	189794360	189794560
chr1	191198460	191198660
chr1	191301764	191301964
chr1	191432584	191432784
chr1	191853602	191853802
chr1	193081660	193081860
chr1	193152636	193152836
chr10	8756706	8756906
chr10	9504003	9504203
chr10	12549394	12549594
chr10	14055798	14055998
chr10	14348853	14349053
chr10	14718345	14718545
chr10	17376835	17377035
chr10	20229688	20229888
chr10	20258947	20259147
chr10	21242993	21243193
chr10	23712792	23712992
chr10	24966013	24966213
chr10	25029223	25029423
chr10	26767620	26767820
chr10	28008913	28009113
chr10	34136644	34136844
chr10	39672545	39672745
chr10	42479043	42479243
chr10	43577718	43577918
chr10	43954846	43955050
chr10	44528288	44528488
chr10	46922928	46923128
chr10	47631261	47631461
chr10	50107410	50107610
chr10	50499689	50499889
chr10	51499618	51499818
chr10	53518602	53518802
chr10	55876473	55876673
chr10	57481633	57481833
chr10	58900245	58900445
chr10	59813028	59813228
chr10	59909334	59909534
chr10	60086896	60087096
chr10	60794406	60794606
chr10	60813389	60813589
chr10	60916270	60916470
chr10	61023394	61023594
chr10	62174021	62174221
chr10	63978325	63978525
chr10	67541043	67541243
chr10	68543295	68543495
chr10	68855963	68856163
chr10	71361968	71362168
chr10	75638430	75638630
chr10	76840786	76840986
chr10	77016849	77017049
chr10	77974502	77974702
chr10	80232906	80233106
chr10	80351939	80352139
chr10	80535621	80535821
chr10	80981724	80981924
chr10	81347134	81347334
chr10	81460181	81460381
chr10	81593853	81594053
chr10	82696952	82697152
chr10	83019168	83019368
chr10	87104671	87104871
chr10	87230315	87230515
chr10	89458263	89458463
chr10	89709148	89709348
chr10	90114720	90114920
chr10	90969678	90969878
chr10	94044131	94044331
chr10	94271164	94271364
chr10	94344592	94344792
chr10	95218208	95218408
chr10	95222849	95223049
chr10	96077434	96077952
chr10	98610567	98610767
chr10	98977237	98977437
chr10	99298805	99299005
chr10	100022340	100022540
chr10	100031830	100032030
chr10	102446896	102447096
chr10	111416041	111416241
chr10	111508723	111508923
chr10	114334600	114334800
chr10	116243474	116243674
chr10	116987408	116987608
chr10	117191231	117191431
chr10	117641564	117641764
chr10	118251213	118251413
chr10	119671736	119671936
chr10	119786103	119786303
chr10	120035580	120035801
chr10	120392003	120392203
chr10	120967767	120967967
chr10	121160270	121160664
chr10	121315477	121315677
chr10	121477433	121477633
chr10	122121343	122121543
chr10	124359984	124360184
chr10	125845049	125845249
chr10	127090612	127090812
chr10	130279562	130279762
chr11	3287170	3287370
chr11	3334916	3335116
chr11	3734095	3734295
chr11	4036742	4036942
chr11	4749843	4750043
chr11	5056226	5056426
chr11	5297430	5297630
chr11	5883780	5883980
chr11	6661300	6661500
chr11	7038670	7038870
chr11	8516080	8516280
chr11	12235177	12235377
chr11	14379130	14379330
chr11	18748919	18749119
chr11	19014389	19014589
chr11	20662933	20663133
chr11	21845623	21845823
chr11	22015373	22015573
chr11	22665749	22665949
chr11	24158009	24158209
chr11	24841180	24841380
chr11	25704418	25704618
chr11	26725259	26725459
chr11	26981320	26981520
chr11	32634806	32635006
chr11	32768687	32768887
chr11	33992794	33992994
chr11	35153227	35153427
chr11	35364858	35365058
chr11	35365590	35365790
chr11	35389803	35390003
chr11	35892492	35892692
chr11	36679493	36679693
chr11	37766749	37766949
chr11	43223632	43223832
chr11	44881444	44881644
chr11	46323800	46324000
chr11	49634570	49634770
chr11	51336637	51336837
chr11	51611323	51611523
chr11	52337689	52337900
chr11	52640403	52640603
chr11	52677173	52677373
chr11	52997470	52997670
chr11	54091927	54092127
chr11	55211289	55211489
chr11	56637401	56637601
chr11	57368696	57368896
chr11	57841211	57841411
chr11	59921397	59921597
chr11	61032680	61032880
chr11	61352529	61352729
chr11	61650901	61651101
chr11	62249886	62250086
chr11	62631567	62631767
chr11	62983934	62984134
chr11	63460222	63460422
chr11	63630402	63630602
chr11	64096260	64096460
chr11	64801247	64801447
chr11	66299448	66299648
chr11	67326582	67326782
chr11	67988931	67989131
chr11	68384163	68384363
chr11	68618333	68618533
chr11	69558886	69559086
chr11	70487869	70488069
chr11	70656286	70656486
chr11	71098371	71098571
chr11	71527670	71527870
chr11	71546754	71546954
chr11	71798108	71798308
chr11	74487920	74488120
chr11	76213893	76214093
chr11	76328203	76328403
chr11	76606467	76606667
chr11	77965324	77965524
chr11	78811806	78812006
chr11	78829375	78829575
chr11	79864646	79864850
chr11	80292591	80292791
chr11	80312718	80312918
chr11	81561813	81562013
chr11	82485157	82485357
chr11	82635570	82635770
chr11	82926105	82926305
chr11	83441325	83441525
chr11	85924849	85925049
chr11	88240778	88240978
chr11	88276686	88276886
chr11	88479484	88479684
chr11	88525032	88525232
chr11	88598608	88598808
chr11	89355637	89355837
chr11	90027227	90027427
chr11	90386495	90386695
chr11	90733668	90733868
chr11	90740143	90740343
chr11	93603433	93603633
chr11	94239980	94240180
chr11	94359805	94360005
chr11	94475027	94475348
chr11	94948612	94948812
chr11	95122779	95122979
chr11	95153216	95153416
chr11	95357736	95357936
chr11	96417322	96417522
chr11	96473747	96473947
chr11	96647910	96648110
chr11	96862684	96862884
chr11	97676912	97677112
chr11	97677420	97677620
chr11	97678000	97678200
chr11	98474207	98474407
chr11	98955989	98956189
chr11	98968750	98968964
chr11	99092169	99092369
chr11	99339602	99339802
chr11	100290586	100290786
chr11	100412909	100413109
chr11	100958280	100958480
chr11	101164973	101165173
chr11	102114129	102114329
chr11	102131497	102131697
chr11	102335371	102335571
chr11	102832894	102833094
chr11	102998734	102998934
chr11	103869578	103869778
chr11	105451704	105451904
chr11	105758857	105759057
chr11	106378670	106378870
chr11	107777624	107777824
chr11	108423972	108424172
chr11	108923382	108923582
chr11	108974186	108974386
chr11	109479977	109480177
chr11	110649995	110650195
chr11	112728800	112729000
chr11	113172927	113173142
chr11	113314078	113314278
chr11	113393805	113394005
chr11	113905616	113905816
chr11	114786685	114786885
chr11	114890077	114890277
chr11	115172007	115172207
chr11	115231946	115232146
chr11	115321539	115321739
chr11	115370445	115370645
chr11	115490662	115490862
chr11	115900215	115900415
chr11	116162969	116163169
chr11	117272050	117272250
chr11	117382980	117383180
chr11	117459862	117460062
chr11	117599293	117599493
chr11	117618622	117618822
chr11	117826325	117826525
chr11	117864977	117865177
chr11	118374362	118374562
chr11	118374736	118374936
chr11	118584918	118585118
chr11	119166142	119166342
chr11	119549774	119549974
chr11	120225643	120225843
chr11	121143008	121143208
chr11	121492077	121492277
chr12	3886951	3887151
chr12	3954572	3954772
chr12	4866580	4866780
chr12	9043420	9043620
chr12	9355730	9355930
chr12	12405711	12405911
chr12	16041233	16041433
chr12	16507220	16507420
chr12	20234280	20234480
chr12	26153005	26153205
chr12	26361450	26361650
chr12	26790335	26790535
chr12	37106852	37107052
chr12	44177138	44177338
chr12	52484698	52484898
chr12	53917239	53917439
chr12	54333191	54333391
chr12	56387997	56388197
chr12	56620853	56621053
chr12	56824371	56824571
chr12	58211657	58211857
chr12	60252441	60252641
chr12	60580231	60580431
chr12	63343730	63343930
chr12	63798307	63798507
chr12	69394662	69394862
chr12	69846075	69846275
chr12	71294181	71294381
chr12	71418212	71418412
chr12	72069834	72070034
chr12	72374174	72374374
chr12	72825352	72825552
chr12	73416515	73416715
chr12	73667617	73667817
chr12	74094374	74094574
chr12	74526076	74526276
chr12	75822205	75822405
chr12	76406341	76406541
chr12	76645558	76645758
chr12	76927443	76927643
chr12	78055146	78055346
chr12	79035089	79035289
chr12	79911213	79911413
chr12	80168284	80168499
chr12	80991237	80991437
chr12	80999933	81000133
chr12	81806915	81807115
chr12	84058590	84058790
chr12	86271804	86272004
chr12	86803217	86803417
chr12	86890172	86890372
chr12	87201832	87202032
chr12	97061353	97061569
chr12	97061637	97061864
chr12	99175113	99175313
chr12	99230500	99230700
chr12	99758058	99758258
chr12	100192408	100192608
chr12	102396281	102396481
chr12	102521745	102521945
chr12	103079345	103079545
chr12	103501921	103502121
chr12	104058695	104058895
chr12	104593678	104593878
chr12	104793555	104793755
chr12	104851598	104851798
chr12	105076023	105076223
chr12	106175262	106175462
chr12	106267836	106268036
chr12	107752987	107753187
chr12	108427484	108427684
chr12	108749096	108749296
chr12	109142638	109142838
chr12	109745988	109746188
chr12	112265598	112265798
chr12	112330247	112330447
chr12	112433434	112433738
chr12	117017386	117017586
chr12	117160774	117160974
chr13	5012425	5012673
chr13	6465703	6465903
chr13	12122119	12122319
chr13	12186823	12187023
chr13	15375363	15375563
chr13	19235213	19235413
chr13	20969074	20969274
chr13	21928092	21928292
chr13	21935439	21935639
chr13	23507124	23507324
chr13	24104623	24104823
chr13	24657213	24657450
chr13	28005303	28005503
chr13	28948598	28948798
chr13	29164967	29165167
chr13	29411734	29411934
chr13	29414669	29414869
chr13	30169155	30169355
chr13	30724943	30725143
chr13	31656069	31656269
chr13	31659803	31660003
chr13	31797708	31797908
chr13	32437032	32437232
chr13	36796061	36796261
chr13	37055559	37055759
chr13	37370564	37370764
chr13	38476908	38477108
chr13	38593597	38593797
chr13	40000621	40000821
chr13	40737233	40737433
chr13	43208908	43209112
chr13	44508249	44508449
chr13	44650635	44650835
chr13	46069680	46069880
chr13	47736653	47736853
chr13	48384892	48385092
chr13	48663746	48663946
chr13	51274905	51275105
chr13	52521281	52521481
chr13	52582748	52582948
chr13	53091465	53091665
chr13	53444014	53444214
chr13	53738017	53738217
chr13	54446678	54446878
chr13	55338216	55338416
chr13	56516519	56516719
chr13	57316311	57316511
chr13	57649222	57649422
chr13	58122771	58122971
chr13	58543386	58543586
chr13	60084922	60085122
chr13	63304776	63304976
chr13	63595852	63596052
chr13	65237272	65237472
chr13	71070762	71070962
chr13	71653816	71654016
chr13	72969015	72969215
chr13	73336809	73337009
chr13	74259531	74259731
chr13	80825900	80826100
chr13	86566626	86566826
chr13	91178814	91179014
chr13	91368744	91368944
chr13	91642073	91642273
chr13	92722256	92722456
chr13	94357857	94358057
chr13	94645080	94645280
chr13	95336012	95336212
chr13	95850416	95850616
chr13	96196687	96196887
chr13	96984759	96984959
chr13	99642329	99642529
chr13	99780740	99780940
chr13	100257593	100257793
chr13	101926891	101927091
chr13	103561830	103562030
chr13	104042817	104043017
chr13	107094665	107094865
chr13	109693215	109693415
chr13	112772283	112772483
chr13	113333183	113333383
chr13	114059439	114059639
chr13	114256415	114256615
chr13	114923454	114923654
chr13	115227055	115227255
chr13	115673980	115674180
chr13	117338061	117338261
chr14	7972176	7972376
chr14	11847902	11848102
chr14	14631753	14631953
chr14	16695558	16695758
chr14	17021009	17021209
chr14	17171919	17172119
chr14	20564855	20565055
chr14	21903531	21903731
chr14	25476009	25476209
chr14	25734484	25734684
chr14	26449912	26450112
chr14	27335326	27335535
chr14	27975224	27975424
chr14	28102207	28102407
chr14	28487581	28487781
chr14	29434508	29434708
chr14	29649100	29649300
chr14	31167792	31167992
chr14	32168992	32169192
chr14	32600166	32600366
chr14	32787594	32787794
chr14	34393603	34393803
chr14	34883556	34883756
chr14	39801497	39801697
chr14	47719531	47719731
chr14	47986920	47987120
chr14	48600926	48601126
chr14	49392576	49392776
chr14	51213202	51213402
chr14	51316574	51316774
chr14	51963641	51963841
chr14	54297255	54297455
chr14	54703006	54703206
chr14	56576712	56576912
chr14	57132457	57132657
chr14	57146868	57147068
chr14	57345272	57345472
chr14	58238856	58239056
chr14	58937452	58937668
chr14	61224587	61224787
chr14	61288880	61289080
chr14	61414290	61414490
chr14	61590599	61590799
chr14	61701177	61701377
chr14	62492546	62492746
chr14	62788042	62788242
chr14	64063473	64063673
chr14	67136007	67136207
chr14	67178226	67178426
chr14	67355830	67356030
chr14	67537432	67537632
chr14	67947402	67947602
chr14	68049781	68049981
chr14	68517888	68518088
chr14	69175631	69175831
chr14	71276138	71276338
chr14	71658740	71658940
chr14	73629539	73629739
chr14	75565545	75565745
chr14	76244379	76244579
chr14	77378073	77378273
chr14	77585573	77585773
chr14	77943649	77943849
chr14	78143808	78144008
chr14	79663167	79663367
chr14	79909662	79909862
chr14	80648600	80648800
chr14	84477325	84477525
chr14	84596859	84597059
chr14	86605379	86605579
chr14	87324010	87324210
chr14	93067110	93067310
chr14	93911416	93911616
chr14	96489732	96489932
chr14	97960566	97960766
chr14	98589927	98590127
chr14	99617027	99617227
chr14	100665289	100665489
chr14	101200272	101200472
chr14	105725908	105726108
chr14	113526821	113527021
chr14	114070035	114070235
chr14	114566816	114567016
chr14	114843131	114843331
chr14	120770667	120770867
chr14	121496038	121496238
chr14	122721820	122722020
chr14	123009133	123009333
chr15	3952065	3952265
chr15	7657172	7657372
chr15	7811578	7811778
chr15	8583033	8583233
chr15	9835492	9835692
chr15	10869271	10869471
chr15	11589827	11590027
chr15	12502253	12502453
chr15	22505487	22505687
chr15	25690532	25690732
chr15	25745245	25745445
chr15	25753151	25753357
chr15	25900626	25900826
chr15	27668103	27668303
chr15	27672322	27672522
chr15	27923359	27923559
chr15	29219573	29219773
chr15	31048508	31048708
chr15	34904663	34904863
chr15	36427874	36428074
chr15	36892717	36892917
chr15	37060344	37060544
chr15	38289099	38289299
chr15	39306500	39306700
chr15	41837828	41838028
chr15	42396102	42396302
chr15	53199947	53200147
chr15	53286647	53286847
chr15	57616952	57617152
chr15	57755501	57755701
chr15	59174974	59175174
chr15	60554706	60554906
chr15	64313598	64313798
chr15	66970090	66970290
chr15	69135588	69135788
chr15	71444647	71444847
chr15	72633646	72633846
chr15	73697074	73697274
chr15	75999232	75999432
chr15	76001977	76002213
chr15	76004110	76004310
chr15	76214335	76214535
chr15	76434645	76434845
chr15	77292328	77292528
chr15	78457488	78457688
chr15	78597573	78597773
chr15	78796235	78796435
chr15	79131088	79131288
chr15	79211986	79212186
chr15	80065421	80065621
chr15	80565499	80565699
chr15	82386914	82387114
chr15	82981619	82981819
chr15	83034657	83034898
chr15	83083054	83083254
chr15	83271303	83271521
chr15	83478147	83478347
chr15	83962858	83963058
chr15	84299301	84299501
chr15	85298583	85298783
chr15	85539837	85540037
chr15	87376768	87376968
chr15	87910926	87911126
chr15	88104308	88104508
chr15	88350652	88350852
chr15	88881293	88881493
chr15	89067786	89068001
chr15	89379279	89379479
chr15	89532621	89532821
chr15	89881285	89881485
chr15	89983819	89984019
chr15	90328091	90328291
chr15	91013284	91013484
chr15	92594797	92594997
chr15	94142522	94142722
